,participant,condition,hazard,hazard_type,tor_start,tor_end,tor_duration_ms,tor_intervened,tor_ttr_ms,tor_ttc_ms,tor_too_late_reaction,tor_no_reaction,tor_min_dist_hazard,tor_max_brake,tor_mean_brake,tor_mdn_brake,tor_max_steer,tor_mean_steer,tor_mdn_steer,tor_look_at_critical,tor_deactivated_critical,tor_deactivated_pedestrians,tor_pedestrians_max,warning_strategy,gaze_adaptivity,baseline
179,7,5,9,Bus,2021-08-30 17:02:28.932,2021-08-30 17:02:38.032,9100.0,2021-08-30 17:02:30.812,1880.0,7220.0,0.0,0.0,3.897396566940566,0.605462,0.049896700564971745,0.0,0.028333333333333332,0.011368173258003808,0.011000000000000001,1,1,3,7,tor-only,no gaze,not baseline
180,8,1,1,RollingWheel,2021-08-31 12:48:32.274,2021-08-31 12:48:44.790,12516.0,2021-08-31 12:48:34.341,2067.0,10449.0,0.0,0.0,2.8602797066021366,0.468238,0.017925702797202795,0.0,0.156,0.04177972027972028,0.014666666666666666,1,1,7,3,,,baseline
181,8,1,2,RollingWheel,2021-08-31 12:49:18.769,2021-08-31 12:49:31.784,13015.0,2021-08-31 12:49:21.980,3211.0,9804.0,0.0,0.0,2.3920075250717727,0.380942,0.02510335427574171,0.0,0.25366666666666665,0.0404083769633508,0.020666666666666667,1,1,6,4,,,baseline
182,8,1,3,Bus,2021-08-31 12:50:20.867,2021-08-31 12:50:30.705,9838.0,2021-08-31 12:50:21.906,1039.0,8799.0,0.0,0.0,3.1900156739426846,0.48013999999999996,0.04100663594470046,0.0,0.05466666666666666,0.02555453149001537,0.028666666666666667,1,1,4,7,,,baseline
183,8,1,4,Ball,2021-08-31 12:51:10.111,2021-08-31 12:51:20.026,9915.0,2021-08-31 12:51:11.826,1715.0,8200.0,0.0,0.0,3.865449521077767,0.42458199999999996,0.02645666950959489,0.0,0.38833333333333336,0.11136673773987203,0.05566666666666666,1,1,3,1,,,baseline
184,8,1,5,RollingWheel,2021-08-31 12:52:14.598,2021-08-31 12:52:27.668,13070.0,2021-08-31 12:52:16.124,1526.0,11544.0,0.0,0.0,3.2485843070482034,0.30158,0.018387650847457623,0.0,0.107,0.04285819209039537,0.045166666666666674,1,1,9,7,,,baseline
185,8,1,6,Ball,2021-08-31 12:52:58.493,2021-08-31 12:53:10.941,12448.0,2021-08-31 12:53:00.444,1951.0,10497.0,0.0,0.0,2.668276597356431,0.40871399999999997,0.022553816176470565,0.0,0.08533333333333333,0.027956495098039193,0.01933333333333333,1,1,5,7,,,baseline
186,8,1,7,Bus,2021-08-31 12:53:48.007,2021-08-31 12:53:56.366,8359.0,2021-08-31 12:53:49.535,1528.0,6831.0,0.0,0.0,3.361487765856063,0.468238,0.03897862359550563,0.0,0.04066666666666666,0.01901310861423216,0.01933333333333333,1,1,2,5,,,baseline
187,8,1,8,Ball,2021-08-31 12:54:47.462,2021-08-31 12:54:58.781,11319.0,2021-08-31 12:54:49.053,1591.0,9728.0,0.0,0.0,3.7316216314090487,0.10316600000000001,0.007727982532751089,0.0,0.123,0.0438653566229986,0.03716666666666667,1,1,5,7,,,baseline
188,8,1,9,Bus,2021-08-31 12:55:54.392,2021-08-31 12:56:03.484,9092.0,2021-08-31 12:55:56.217,1825.0,7267.0,0.0,0.0,2.74147770372112,0.380942,0.037779790575916246,0.0,0.024,0.006705933682373467,0.006666666666666667,1,1,2,5,,,baseline
189,8,2,1,RollingWheel,2021-08-31 13:21:18.046,2021-08-31 13:21:27.219,9173.0,2021-08-31 13:21:19.933,1887.0,7286.0,0.0,0.0,3.77190933082968,0.023804,0.0004984512820512821,0.0,0.328,0.09070427350427353,0.065,1,1,3,3,constant,gaze,not baseline
190,8,2,2,Bus,2021-08-31 13:21:59.220,2021-08-31 13:22:10.744,11524.0,2021-08-31 13:22:01.040,1820.0,9704.0,0.0,0.0,2.9328825411188904,0.42855,0.03594720567375887,0.0,0.024,0.008127659574468054,0.004333333333333333,1,1,1,5,constant,gaze,not baseline
191,8,2,3,Ball,2021-08-31 13:22:54.816,2021-08-31 13:23:06.954,12138.0,2021-08-31 13:22:56.639,1823.0,10315.0,0.0,0.0,3.9629408272140663,0.174594,0.016677573221757315,0.0,0.083,0.031947698744769895,0.02,1,1,2,4,constant,gaze,not baseline
192,8,2,4,Bus,2021-08-31 13:24:02.831,2021-08-31 13:24:11.547,8716.0,2021-08-31 13:24:07.230,4399.0,4317.0,0.0,0.0,2.9400170067535334,0.42458199999999996,0.04556983544303797,0.0,0.04633333333333333,0.009164556962025349,0.0003333333333333333,1,1,2,7,constant,gaze,not baseline
193,8,2,5,Ball,2021-08-31 13:25:01.394,2021-08-31 13:25:15.653,14259.0,2021-08-31 13:25:03.372,1978.0,12281.0,0.0,0.0,3.2300619189111517,0.182528,0.013761141747572822,0.0,0.368,0.04885113268608413,0.022333333333333334,1,1,5,7,constant,gaze,not baseline
194,8,2,6,Bus,2021-08-31 13:25:49.278,2021-08-31 13:26:01.787,12509.0,2021-08-31 13:25:51.070,1792.0,10717.0,0.0,0.0,3.0004166377355026,0.333318,0.06437516738197421,0.0,0.02666666666666667,0.011500715307582284,0.015000000000000001,1,1,0,5,constant,gaze,not baseline
195,8,2,7,Ball,2021-08-31 13:26:44.463,2021-08-31 13:26:58.773,14310.0,2021-08-31 13:26:46.267,1804.0,12506.0,0.0,0.0,2.15058131676066,0.353154,0.013547268041237116,0.0,0.035666666666666666,0.012926116838488015,0.008666666666666666,1,1,4,5,constant,gaze,not baseline
196,8,2,8,RollingWheel,2021-08-31 13:27:36.249,2021-08-31 13:27:46.308,10059.0,2021-08-31 13:27:37.745,1496.0,8563.0,0.0,0.0,3.3054651715000753,0.5390560000000001,0.0364288039702233,0.0,0.581,0.15325971877584796,0.050666666666666665,1,1,4,4,constant,gaze,not baseline
197,8,2,9,RollingWheel,2021-08-31 13:28:35.277,2021-08-31 13:28:47.307,12030.0,2021-08-31 13:28:36.394,1117.0,10913.0,0.0,0.0,3.7582575749940337,0.293644,0.02475866962305988,0.0,0.7056666666666668,0.2115395417590539,0.15066666666666664,1,1,3,4,constant,gaze,not baseline
198,8,3,1,Ball,2021-08-31 13:52:17.832,2021-08-31 13:52:28.148,10316.0,2021-08-31 13:52:19.694,1862.0,8454.0,0.0,0.0,2.66152212089248,0.44442,0.042120105540897096,0.0,0.3783333333333333,0.07279419525065962,0.005666666666666667,1,1,0,7,tor-only,gaze,not baseline
199,8,3,2,RollingWheel,2021-08-31 13:53:15.834,2021-08-31 13:53:29.609,13775.0,2021-08-31 13:53:17.720,1886.0,11889.0,0.0,0.0,3.863275812053811,0.269826,0.009387761029411763,0.0,0.13866666666666666,0.04508149509803919,0.028333333333333332,1,1,3,8,tor-only,gaze,not baseline
200,8,3,3,Bus,2021-08-31 13:54:23.547,2021-08-31 13:54:31.506,7959.0,2021-08-31 13:54:25.020,1473.0,6486.0,0.0,0.0,4.183037174111663,0.170626,0.011470996587030723,0.0,0.153,0.0342810011376564,0.02266666666666667,1,1,3,5,tor-only,gaze,not baseline
201,8,3,4,Ball,2021-08-31 13:55:24.242,2021-08-31 13:55:33.026,8784.0,2021-08-31 13:55:25.987,1745.0,7039.0,0.0,0.0,3.293417677732352,0.13492,0.013081288135593217,0.0,0.36533333333333334,0.09812241054613936,0.04633333333333333,1,1,3,5,tor-only,gaze,not baseline
202,8,3,5,Ball,2021-08-31 13:56:26.311,2021-08-31 13:56:38.958,12647.0,2021-08-31 13:56:28.120,1809.0,10838.0,0.0,0.0,2.9928247526375533,0.039674,0.002444690831556505,0.0,0.04933333333333333,0.021004264392324105,0.02033333333333333,1,1,5,7,tor-only,gaze,not baseline
203,8,3,6,Bus,2021-08-31 13:57:32.462,2021-08-31 13:57:43.173,10711.0,2021-08-31 13:57:34.050,1588.0,9123.0,0.0,0.0,3.211261434389923,0.170626,0.016513400000000004,0.0,0.045000000000000005,0.016641880341880345,0.013000000000000001,1,1,2,5,tor-only,gaze,not baseline
204,8,3,7,RollingWheel,2021-08-31 13:58:31.276,2021-08-31 13:58:41.970,10694.0,2021-08-31 13:58:32.084,808.0,9886.0,0.0,0.0,4.183204513288833,0.333318,0.05549234430379749,0.0,0.42100000000000004,0.11493333333333333,0.056666666666666664,1,1,5,5,tor-only,gaze,not baseline
205,8,3,8,RollingWheel,2021-08-31 13:59:30.454,2021-08-31 13:59:41.576,11122.0,2021-08-31 13:59:32.070,1616.0,9506.0,0.0,0.0,3.9400507610943287,0.162692,0.006770531317494599,0.0,0.099,0.02684305255579554,0.015666666666666666,1,1,4,7,tor-only,gaze,not baseline
206,8,3,9,Bus,2021-08-31 14:00:20.061,2021-08-31 14:00:34.277,14216.0,2021-08-31 14:00:22.082,2021.0,12195.0,0.0,0.0,3.42,0.087296,0.005792708812260535,0.0,0.047,0.01347637292464878,0.013166666666666667,1,1,4,7,tor-only,gaze,not baseline
207,8,4,1,Ball,2021-08-31 13:38:32.383,2021-08-31 13:38:44.746,12363.0,2021-08-31 13:38:34.204,1821.0,10542.0,0.0,0.0,3.9018457170933862,0.44442,0.053363496296296296,0.0,0.16433333333333333,0.04796728395061724,0.022333333333333334,1,1,3,1,constant,no gaze,not baseline
208,8,4,2,RollingWheel,2021-08-31 13:39:40.580,2021-08-31 13:39:52.900,12320.0,2021-08-31 13:39:42.404,1824.0,10496.0,0.0,0.0,2.6172504656604754,0.341252,0.049999623931623965,0.0,0.417,0.08508190883190891,0.015666666666666666,1,1,6,7,constant,no gaze,not baseline
209,8,4,3,Bus,2021-08-31 13:40:37.987,2021-08-31 13:40:48.123,10136.0,2021-08-31 13:40:41.407,3420.0,6716.0,0.0,0.0,2.78,0.349188,0.018840428954423595,0.0,0.043666666666666666,0.011560321715817695,0.005,1,1,2,3,constant,no gaze,not baseline
210,8,4,4,Bus,2021-08-31 13:41:40.213,2021-08-31 13:41:49.624,9411.0,2021-08-31 13:41:42.524,2311.0,7100.0,0.0,0.0,2.9600000000000004,0.20236600000000002,0.013101379310344826,0.0,0.013333333333333334,0.00422126436781608,0.004,1,1,3,5,constant,no gaze,not baseline
211,8,4,5,RollingWheel,2021-08-31 13:42:47.855,2021-08-31 13:42:58.504,10649.0,2021-08-31 13:42:48.217,362.0,10287.0,0.0,0.0,2.6110534272588355,0.22618400000000002,0.018923323600973232,0.0,0.13833333333333334,0.04057745336577456,0.029,1,1,4,5,constant,no gaze,not baseline
212,8,4,6,Ball,2021-08-31 13:43:29.913,2021-08-31 13:43:39.204,9291.0,2021-08-31 13:43:31.716,1803.0,7488.0,0.0,0.0,3.4949678110105262,0.186496,0.011545539358600584,0.0,0.14766666666666667,0.033844509232264335,0.005,1,1,2,5,constant,no gaze,not baseline
213,8,4,7,Bus,2021-08-31 13:44:35.707,2021-08-31 13:44:43.684,7977.0,2021-08-31 13:44:36.793,1086.0,6891.0,0.0,0.0,2.814551474036308,0.24998800000000002,0.02094260416666667,0.0,0.030333333333333334,0.009557870370370354,0.005333333333333333,1,1,2,5,constant,no gaze,not baseline
214,8,4,8,Ball,2021-08-31 13:45:33.794,2021-08-31 13:45:44.295,10501.0,2021-08-31 13:45:36.380,2586.0,7915.0,0.0,0.0,3.8441253881734734,0.087296,0.004266129533678756,0.0,0.18466666666666667,0.040326424870466324,0.02666666666666667,1,1,4,6,constant,no gaze,not baseline
215,8,4,9,RollingWheel,2021-08-31 13:46:42.360,2021-08-31 13:46:49.444,7084.0,2021-08-31 13:46:43.623,1263.0,5821.0,0.0,0.0,2.990150497884682,0.36109,0.0417948416988417,0.0,0.31166666666666665,0.11374259974259981,0.07333333333333333,1,1,4,8,constant,no gaze,not baseline
216,8,5,1,RollingWheel,2021-08-31 13:05:29.474,2021-08-31 13:05:46.943,17469.0,2021-08-31 13:05:31.027,1553.0,15916.0,0.0,0.0,2.780881155317501,0.34521999999999997,0.013290053521126766,0.0,0.20800000000000002,0.05535539906103285,0.017,1,1,10,7,tor-only,no gaze,not baseline
217,8,5,2,Ball,2021-08-31 13:06:33.175,2021-08-31 13:06:41.912,8737.0,2021-08-31 13:06:34.422,1247.0,7490.0,0.0,0.0,3.3685605234283678,0.33728600000000003,0.03578726684636118,0.0,0.2753333333333333,0.08852380952380959,0.04133333333333333,1,1,5,7,tor-only,no gaze,not baseline
218,8,5,3,RollingWheel,2021-08-31 13:07:38.798,2021-08-31 13:07:47.034,8236.0,2021-08-31 13:07:40.195,1397.0,6839.0,0.0,0.0,3.5362409420173866,0.365056,0.040741165775401066,0.0,0.23600000000000002,0.07323529411764705,0.038,1,1,9,7,tor-only,no gaze,not baseline
219,8,5,4,Bus,2021-08-31 13:08:32.694,2021-08-31 13:08:42.035,9341.0,2021-08-31 13:08:34.377,1683.0,7658.0,0.0,0.0,2.7825887227544124,0.21825,0.01545522371967656,0.0,0.017666666666666667,0.007380053908355788,0.01,1,1,3,5,tor-only,no gaze,not baseline
220,8,5,5,Bus,2021-08-31 13:09:34.707,2021-08-31 13:09:43.948,9241.0,2021-08-31 13:09:36.557,1850.0,7391.0,0.0,0.0,2.9506101064017236,0.265858,0.02061125217391304,0.0,0.015000000000000001,0.002484057971014488,0.0006666666666666666,1,1,1,3,tor-only,no gaze,not baseline
221,8,5,6,Ball,2021-08-31 13:10:26.728,2021-08-31 13:10:38.477,11749.0,2021-08-31 13:10:29.301,2573.0,9176.0,0.0,0.0,4.523991600345873,0.019836000000000003,0.00048419291338582676,0.0,0.253,0.05928412073490812,0.01933333333333333,1,1,2,1,tor-only,no gaze,not baseline
222,8,5,7,RollingWheel,2021-08-31 13:11:32.028,2021-08-31 13:11:45.914,13886.0,2021-08-31 13:11:34.110,2082.0,11804.0,0.0,0.0,3.3315011631395213,0.30158,0.02848866556836905,0.0,0.29133333333333333,0.071126304228446,0.01933333333333333,1,1,2,1,tor-only,no gaze,not baseline
223,8,5,8,Bus,2021-08-31 13:12:38.408,2021-08-31 13:12:46.660,8252.0,2021-08-31 13:12:40.002,1594.0,6658.0,0.0,0.0,2.7200735284179363,0.20633200000000002,0.025599916129032264,0.0,0.012,0.006391397849462359,0.007333333333333333,1,1,1,5,tor-only,no gaze,not baseline
224,8,5,9,Ball,2021-08-31 13:13:36.483,2021-08-31 13:13:50.892,14409.0,2021-08-31 13:13:38.459,1976.0,12433.0,0.0,0.0,3.2503845926289974,0.182528,0.012466442996742676,0.0,0.34299999999999997,0.07330890336590658,0.016,1,1,1,4,tor-only,no gaze,not baseline
225,9,1,1,Bus,2021-08-31 15:39:15.596,2021-08-31 15:39:24.339,8743.0,2021-08-31 15:39:17.248,1652.0,7091.0,0.0,0.0,3.4614447850572443,0.687496,0.08152206094182828,0.0,0.078,0.021190212373037875,0.0026666666666666666,1,1,2,7,,,baseline
226,9,1,2,Ball,2021-08-31 15:40:07.613,2021-08-31 15:40:19.862,12249.0,2021-08-31 15:40:09.100,1487.0,10762.0,0.0,0.0,3.2315476168548103,0.652338,0.053100805970149254,0.0,0.084,0.02152549751243782,0.013166666666666667,1,1,2,3,,,baseline
227,9,1,3,Bus,2021-08-31 15:41:08.312,2021-08-31 15:41:17.399,9087.0,2021-08-31 15:41:10.062,1750.0,7337.0,0.0,0.0,3.500699930014,0.749996,0.10674717616580306,0.0,0.07266666666666667,0.02196459412780654,0.004,1,1,1,8,,,baseline
228,9,1,4,Ball,2021-08-31 15:42:06.438,2021-08-31 15:42:18.635,12197.0,2021-08-31 15:42:07.790,1352.0,10845.0,0.0,0.0,3.608171281965428,0.687496,0.058119095890410956,0.0,0.08366666666666665,0.018056751467710377,0.014,1,1,6,6,,,baseline
229,9,1,5,RollingWheel,2021-08-31 15:43:14.353,2021-08-31 15:43:22.166,7813.0,2021-08-31 15:43:15.598,1245.0,6568.0,0.0,0.0,3.6255206522650094,0.6562439999999999,0.09770441717791416,0.0,0.16699999999999998,0.06348364008179955,0.022,1,1,1,3,,,baseline
230,9,1,6,RollingWheel,2021-08-31 15:44:15.737,2021-08-31 15:44:23.056,7319.0,2021-08-31 15:44:17.068,1331.0,5988.0,0.0,0.0,3.8402083276822365,0.6562439999999999,0.08288758306188924,0.0,0.21733333333333332,0.09209880564603691,0.061000000000000006,1,1,1,3,,,baseline
231,9,1,7,RollingWheel,2021-08-31 15:45:08.116,2021-08-31 15:45:17.802,9686.0,2021-08-31 15:45:09.558,1442.0,8244.0,0.0,0.0,2.9906019460971387,0.636714,0.06300921804511278,0.0,0.10566666666666666,0.01799081035923146,0.007,1,1,3,3,,,baseline
232,9,1,8,Bus,2021-08-31 15:46:04.628,2021-08-31 15:46:12.387,7759.0,2021-08-31 15:46:06.029,1401.0,6358.0,0.0,0.0,3.5000000000000004,0.64062,0.08495074213836475,0.0,0.11166666666666666,0.03528721174004195,0.015000000000000001,1,1,4,7,,,baseline
233,9,1,9,Ball,2021-08-31 15:47:01.576,2021-08-31 15:47:13.106,11530.0,2021-08-31 15:47:02.987,1411.0,10119.0,0.0,0.0,3.810013123336978,0.64062,0.052240396728016336,0.0,0.07133333333333333,0.022124062713019765,0.02033333333333333,1,1,2,5,,,baseline
234,9,2,1,Bus,2021-08-31 15:53:30.019,2021-08-31 15:53:38.169,8150.0,2021-08-31 15:53:31.604,1585.0,6565.0,0.0,0.0,3.918469088815171,0.6835899999999999,0.09420498684210526,0.0,0.09633333333333334,0.023353070175438577,0.005,1,1,2,3,constant,gaze,not baseline
235,9,2,2,Ball,2021-08-31 15:54:30.450,2021-08-31 15:54:40.594,10144.0,2021-08-31 15:54:32.078,1628.0,8516.0,0.0,0.0,3.0700651458886017,0.749996,0.062073569682151594,0.0,0.13366666666666666,0.03912713936430317,0.015000000000000001,1,1,3,7,constant,gaze,not baseline
236,9,2,3,Bus,2021-08-31 15:55:15.463,2021-08-31 15:55:25.673,10210.0,2021-08-31 15:55:17.177,1714.0,8496.0,0.0,0.0,3.83020887158912,0.621088,0.05553063007159905,0.0,0.038,0.01181861575178998,0.006666666666666667,1,1,0,5,constant,gaze,not baseline
237,9,2,4,RollingWheel,2021-08-31 15:56:03.813,2021-08-31 15:56:17.424,13611.0,,,,,1.0,3.1600158227451964,0.6562439999999999,0.0480215755102041,0.0,0.075,0.01656938775510204,0.012,1,1,3,7,constant,gaze,not baseline
238,9,2,5,Ball,2021-08-31 15:56:59.610,2021-08-31 15:57:12.013,12403.0,2021-08-31 15:57:00.929,1319.0,11084.0,0.0,0.0,3.5581034273893732,0.59765,0.032299449152542375,0.0,0.052000000000000005,0.02387570621468927,0.02333333333333333,1,1,3,7,constant,gaze,not baseline
239,9,2,6,Bus,2021-08-31 15:57:47.469,2021-08-31 15:57:56.434,8965.0,2021-08-31 15:57:49.034,1565.0,7400.0,0.0,0.0,4.041237434252036,0.6289,0.0619193443526171,0.0,0.08233333333333334,0.02969054178145085,0.025333333333333333,1,1,1,5,constant,gaze,not baseline
240,9,2,7,Ball,2021-08-31 15:58:39.133,2021-08-31 15:58:52.479,13346.0,2021-08-31 15:58:40.265,1132.0,12214.0,0.0,0.0,3.110016077128863,0.675776,0.02934915447154472,0.0,0.07166666666666667,0.017328590785907906,0.012166666666666666,1,1,1,4,constant,gaze,not baseline
241,9,2,8,RollingWheel,2021-08-31 15:59:39.988,2021-08-31 15:59:50.526,10538.0,2021-08-31 15:59:40.317,329.0,10209.0,0.0,0.0,3.8697028309677615,0.5703060000000001,0.018068947916666665,0.0,0.08800000000000001,0.02393489583333333,0.015333333333333334,1,1,3,7,constant,gaze,not baseline
242,9,2,9,RollingWheel,2021-08-31 16:00:41.639,2021-08-31 16:00:51.034,9395.0,2021-08-31 16:00:43.183,1544.0,7851.0,0.0,0.0,3.8700129198750735,0.613276,0.03386464450127877,0.0,0.08866666666666667,0.03472890025575445,0.028333333333333332,1,1,3,4,constant,gaze,not baseline
243,9,3,1,RollingWheel,2021-08-31 15:24:10.129,2021-08-31 15:24:23.584,13455.0,2021-08-31 15:24:11.978,1849.0,11606.0,0.0,0.0,3.77190933082968,0.59765,0.04283977495462795,0.0,0.06899999999999999,0.02286206896551729,0.016,1,1,4,8,tor-only,gaze,not baseline
244,9,3,2,Ball,2021-08-31 15:25:12.563,2021-08-31 15:25:25.742,13179.0,2021-08-31 15:25:13.932,1369.0,11810.0,0.0,0.0,4.2005832928297,0.5664,0.029519003663003644,0.0,0.05366666666666667,0.01817704517704517,0.012833333333333334,1,1,3,5,tor-only,gaze,not baseline
245,9,3,3,RollingWheel,2021-08-31 15:26:06.576,2021-08-31 15:26:20.197,13621.0,2021-08-31 15:26:08.037,1461.0,12160.0,0.0,0.0,4.014037867285263,0.60937,0.04490891828793775,0.0,0.07366666666666667,0.024913748378728957,0.032,1,1,4,7,tor-only,gaze,not baseline
246,9,3,4,Ball,2021-08-31 15:27:02.909,2021-08-31 15:27:15.027,12118.0,2021-08-31 15:27:04.621,1712.0,10406.0,0.0,0.0,3.7816001903955985,0.6249939999999999,0.04610771544715446,0.0,0.08533333333333333,0.0375047425474255,0.03849999999999999,1,1,4,5,tor-only,gaze,not baseline
247,9,3,5,Bus,2021-08-31 15:28:08.588,2021-08-31 15:28:19.963,11375.0,2021-08-31 15:28:10.176,1588.0,9787.0,0.0,0.0,3.7852873074576654,0.59765,0.04316688077858881,0.0,0.03766666666666666,0.01635604217356049,0.01633333333333333,1,1,4,7,tor-only,gaze,not baseline
248,9,3,6,Bus,2021-08-31 15:29:06.650,2021-08-31 15:29:17.135,10485.0,2021-08-31 15:29:08.360,1710.0,8775.0,0.0,0.0,3.6003472054789336,0.636714,0.06170994285714284,0.0,0.048,0.01464841269841272,0.006333333333333333,1,1,2,3,tor-only,gaze,not baseline
249,9,3,7,Ball,2021-08-31 15:30:08.719,2021-08-31 15:30:18.316,9597.0,2021-08-31 15:30:10.212,1493.0,8103.999999999999,0.0,0.0,4.347781043244946,0.648432,0.06383883425414363,0.0,0.16966666666666666,0.05204604051565376,0.0235,1,1,4,8,tor-only,gaze,not baseline
250,9,3,8,RollingWheel,2021-08-31 15:31:00.576,2021-08-31 15:31:10.222,9646.0,,,,,1.0,4.0426847514987,0.652338,0.07026287193460494,0.0,0.15533333333333335,0.06805812897366034,0.057,1,1,3,5,tor-only,gaze,not baseline
251,9,3,9,Bus,2021-08-31 15:32:03.956,2021-08-31 15:32:12.517,8561.0,2021-08-31 15:32:04.845,889.0,7672.0,0.0,0.0,3.6603415141213222,0.6249939999999999,0.0666115581395349,0.0,0.035333333333333335,0.0147141472868217,0.012166666666666666,1,1,3,3,tor-only,gaze,not baseline
252,9,4,1,Bus,2021-08-31 14:46:15.933,2021-08-31 14:46:25.990,10057.0,2021-08-31 14:46:19.857,3924.0,6133.0,0.0,0.0,3.0237228708993835,1.0,0.11260761643835614,0.0,0.03166666666666666,0.010506849315068508,0.015000000000000001,1,1,4,7,constant,no gaze,not baseline
253,9,4,2,Ball,2021-08-31 14:46:58.593,2021-08-31 14:47:08.811,10218.0,2021-08-31 14:47:00.510,1917.0,8301.0,0.0,0.0,2.6726952688250862,0.652338,0.06886165999999999,0.0,0.03166666666666666,0.01620833333333332,0.015666666666666666,1,1,3,8,constant,no gaze,not baseline
254,9,4,3,RollingWheel,2021-08-31 14:48:05.511,2021-08-31 14:48:14.493,8982.0,2021-08-31 14:48:06.891,1380.0,7602.0,0.0,0.0,2.678002987302312,0.531242,0.0642685698005698,0.0,0.19566666666666668,0.058315289648622974,0.014333333333333333,1,1,0,4,constant,no gaze,not baseline
255,9,4,4,Bus,2021-08-31 14:49:07.800,2021-08-31 14:49:16.980,9180.0,2021-08-31 14:49:08.890,1090.0,8090.0,0.0,0.0,3.3733366271393614,0.49204200000000003,0.04947008241758242,0.0,0.022000000000000002,0.009421245421245419,0.006333333333333333,1,1,3,5,constant,no gaze,not baseline
256,9,4,5,RollingWheel,2021-08-31 14:50:09.139,2021-08-31 14:50:21.072,11933.0,2021-08-31 14:50:10.725,1586.0,10347.0,0.0,0.0,3.1645694809878995,0.5546800000000001,0.14654832558139508,0.0,0.052333333333333336,0.02078062015503879,0.011000000000000001,1,1,6,7,constant,no gaze,not baseline
257,9,4,6,Ball,2021-08-31 14:51:10.685,2021-08-31 14:51:22.657,11972.0,2021-08-31 14:51:12.223,1538.0,10434.0,0.0,0.0,2.7201654361453853,0.499978,0.03235766523605151,0.0,0.034,0.011198855507868366,0.008,1,1,1,3,constant,no gaze,not baseline
258,9,4,7,Bus,2021-08-31 14:51:57.161,2021-08-31 14:52:08.451,11290.0,2021-08-31 14:51:58.580,1419.0,9871.0,0.0,0.0,3.2900151975332874,0.503898,0.04831829975429974,0.0,0.04033333333333333,0.01425307125307126,0.011000000000000001,1,1,3,7,constant,no gaze,not baseline
259,9,4,8,Ball,2021-08-31 14:52:38.875,2021-08-31 14:52:50.807,11932.0,,,,,1.0,3.3094561486745824,0.49204200000000003,0.020996247706422014,0.0,0.053000000000000005,0.017486238532110055,0.0175,1,1,6,7,constant,no gaze,not baseline
260,9,4,9,RollingWheel,2021-08-31 14:53:44.443,2021-08-31 14:53:56.659,12216.0,2021-08-31 14:53:46.197,1754.0,10462.0,0.0,0.0,2.86085651510172,0.499992,0.023167743271221522,0.0,0.068,0.0143298826777088,0.012,1,1,2,5,constant,no gaze,not baseline
261,9,5,1,RollingWheel,2021-08-31 15:08:06.210,2021-08-31 15:08:18.059,11849.0,2021-08-31 15:08:08.100,1890.0,9959.0,0.0,0.0,2.9660917045836594,0.621088,0.025027914893617016,0.0,0.09266666666666666,0.030261702127659548,0.014333333333333333,1,1,2,7,tor-only,no gaze,not baseline
262,9,5,2,Bus,2021-08-31 15:09:11.935,2021-08-31 15:09:20.281,8346.0,2021-08-31 15:09:13.022,1087.0,7259.0,0.0,0.0,3.5800139664532034,0.64062,0.06211635223880597,0.0,0.05266666666666667,0.022035820895522407,0.012333333333333333,1,1,2,6,tor-only,no gaze,not baseline
263,9,5,3,Ball,2021-08-31 15:10:15.031,2021-08-31 15:10:24.465,9434.0,2021-08-31 15:10:16.727,1696.0,7738.0,0.0,0.0,2.7100737997331383,0.839842,0.06756221000000001,0.0,0.10099999999999999,0.03381749999999998,0.015333333333333334,1,1,1,1,tor-only,no gaze,not baseline
264,9,5,4,Ball,2021-08-31 15:11:18.809,2021-08-31 15:11:31.575,12766.0,2021-08-31 15:11:20.339,1530.0,11236.0,0.0,0.0,2.530494022913312,0.6249939999999999,0.05546831289640594,0.0,0.025,0.008202255109231836,0.004,1,1,6,7,tor-only,no gaze,not baseline
265,9,5,5,Bus,2021-08-31 15:12:20.910,2021-08-31 15:12:29.601,8691.0,2021-08-31 15:12:22.290,1380.0,7311.0,0.0,0.0,3.3238531856867497,0.7226520000000001,0.08817682758620687,0.0,0.03166666666666666,0.009556513409961696,0.006333333333333333,1,1,1,5,tor-only,no gaze,not baseline
266,9,5,6,RollingWheel,2021-08-31 15:13:14.422,2021-08-31 15:13:27.691,13269.0,2021-08-31 15:13:16.055,1633.0,11636.0,0.0,0.0,3.3286633954186646,0.605462,0.018894091428571423,0.0,0.14866666666666667,0.01983555555555557,0.006333333333333333,1,1,3,6,tor-only,no gaze,not baseline
267,9,5,7,Ball,,,,,,,,,,,,,,,,1,1,1,7,tor-only,no gaze,not baseline
268,9,5,8,RollingWheel,2021-08-31 15:14:58.243,2021-08-31 15:15:08.715,10472.0,2021-08-31 15:14:59.894,1651.0,8821.0,0.0,0.0,3.382499076127002,0.6249939999999999,0.024616493887530556,0.0,0.08333333333333333,0.02644906275468622,0.017666666666666667,1,1,3,5,tor-only,no gaze,not baseline
269,9,5,9,Bus,2021-08-31 15:15:59.602,2021-08-31 15:16:10.953,11351.0,2021-08-31 15:16:01.186,1584.0,9767.0,0.0,0.0,3.4709220676932504,0.53515,0.027619532467532477,0.0,0.008,0.003892496392496388,0.006,1,1,1,4,tor-only,no gaze,not baseline
